,Borough,Address,Latitude,Longitude
4677,QN,166-27 25 AVENUE,40.7745848,-73.7971371
4678,QN,50-23 40 STREET,40.737331,-73.9252649
4679,QN,111-05 207 STREET,40.7056928,-73.7491206
4680,QN,30-12 MURRAY LANE,40.7711278,-73.8142533
4681,QN,78-10 220 PLACE,40.7366705,-73.7517428
4682,QN,131-24 224 STREET,40.6807075,-73.7443149
4683,QN,28-47 JORDAN STREET,40.771071,-73.7907034
4684,QN,69-23 66 STREET,40.7044885,-73.889343
4685,QN,88-13 78 STREET,40.689416,-73.8629909
4686,QN,86-11 85 STREET,40.6933473,-73.8590558
4687,QN,20-02 35 STREET,40.7785228,-73.9048615
4688,QN,132-47 41 AVENUE,40.7572313,-73.8322099
4689,QN,189-16 NASHVILLE BOULEVARD,40.683188,-73.755342
4690,QN,255-36 149 AVENUE,40.652704,-73.7329654
4691,QN,32-23 36 STREET,40.7593799,-73.9216486
4692,QN,22-27 35 STREET,40.77408,-73.9094423
4693,QN,130-39 116 STREET,40.6734576,-73.8226006
4694,QN,45-40 PARSONS BOULEVARD,40.754748,-73.8147466
4695,QN,147-19 JASMINE AVENUE,40.7537696,-73.8123094
4696,QN,88-41 80 STREET,40.6889253,-73.8611494
4697,QN,34-15 94 STREET,40.7543442,-73.8732741
4698,QN,60-83 67 AVENUE,40.7057036,-73.8973263
4699,QN,145-20 GUY R BREWER BLVD,40.6652753,-73.7698477
4700,QN,223-35 112 ROAD,40.7048767,-73.7328465
4701,QN,111-38 FRANCIS LEWIS BLVD,40.7044355,-73.7503012
4702,QN,90-08 208 STREET,40.7184699,-73.7556057
4703,QN,29-51 166 STREET,40.7694247,-73.7986908
4704,QN,5-15 HICKSVILLE ROAD,40.6002589,-73.7400712
4705,QN,99-03 203 STREET,40.7121322,-73.7568517
4706,QN,148-73 HUXLEY STREET,40.6533653,-73.7388263
4707,QN,119-11 FARMERS BOULEVARD,40.6879495,-73.761559
4708,QN,147-49 76 ROAD,40.7233303,-73.8157286
4709,QN,50-18 65 STREET,40.7364812,-73.9012121
4710,QN,164-41 77 AVENUE,40.7247724,-73.803119
4711,QN,85-08 264 STREET,40.7357124,-73.7040433
4712,QN,335 OSTEND PLACE,40.5988205,-73.7498859
4713,QN,197-20 99 ROAD,40.7105364,-73.7616044
4714,QN,109-60 54 STREET,40.7425705,-73.8514563
4715,QN,115-89 LEFFERTS BOULEVARD,40.6744077,-73.8193391
4716,QN,64-41 MADISON STREET,40.7081707,-73.8938671
4717,QN,76-11 46 AVENUE,40.7405394,-73.8877747
4718,QN,50-25 67 STREET,40.7361789,-73.8976149
4719,QN,132-14 POPLE AVENUE,40.7530478,-73.8318559
4720,QN,61-22 162 STREET,40.737767,-73.8069236
4721,QN,124-06 5 AVENUE,40.7923438,-73.8432375
4722,QN, ,40.7742384,-73.9119694
4723,QN,41-63 FRAME PLACE,40.7556311,-73.8303226
4724,QN,42-37 155 STREET,40.7602028,-73.8103239
4725,QN,134 STREET,40.6671034,-73.8056178
4726,QN,89-14 75 AVENUE,40.7088262,-73.859997
4727,QN,99-13 196 STREET,40.7103774,-73.7630081
4728,QN,78-31 76 STREET,40.7037192,-73.8727284
4729,QN,225-11 144 AVENUE,40.6646239,-73.7522633
4730,QN,245-60 148 DRIVE,40.6534989,-73.7372401
4731,QN,104-42 89 AVENUE,40.693796,-73.8411
4732,QN, BERRIAN BOULEVARD,40.7786381,-73.8953868
4733,QN,58-58 215 STREET,40.7475576,-73.7628578
4734,QN,25-65 98 STREET,40.7628423,-73.8711642
4735,QN,106-04 53 AVENUE,40.7423939,-73.8549572
4736,QN,71-69 161 STREET,40.7284255,-73.8078888
4737,QN,46-28 161 STREET,40.7529827,-73.8061721
4738,QN,34-41 75 STREET,40.7518619,-73.89104
4739,QN,42-63 78 STREET,40.7418528,-73.8864769
4740,QN,165-15 81 AVENUE,40.7212239,-73.8018235
4741,QN,67-51 198 STREET,40.7381349,-73.7751856
4742,QN,90-13 83 AVENUE,40.7034425,-73.8545695
4743,QN,132-40 114 PLACE,40.6739196,-73.8249751
4744,QN,163-23 97 STREET,40.6523178,-73.8340018
4745,QN,13-32 127 STREET,40.7857925,-73.8414474
4746,QN,65-53 79 PLACE,40.7161752,-73.8729174
4747,QN,144-48 68 AVENUE,40.7335197,-73.8232887
4748,QN,111-36 LIVERPOOL STREET,40.6867883,-73.7972348
4749,QN,198-07 122 AVENUE,40.6878105,-73.7503778
4750,QN,90-16 182 STREET,40.7107075,-73.7799673
4751,QN,114-01 ATLANTIC AVENUE,40.6932042,-73.8321655
4752,QN,20-58 47 STREET,40.7724601,-73.8989492
4753,QN,35-34 30 STREET,40.7577633,-73.9302449
4754,QN,150-19 113 AVENUE,40.6874107,-73.7937677
4755,QN,94-06 217 STREET,40.7197223,-73.739663
4756,QN,155-50 115 DRIVE,40.6848731,-73.7884464
4757,QN,119-70 MERRILL STREET,40.6838479,-73.7719289
4758,QN,9-15 125 STREET,40.7888735,-73.8425343
4759,QN,144-40 WILLETS POINT BLVD,40.7765483,-73.8226943
4760,QN,36-09 30 STREET,40.7565558,-73.9305854
4761,QN,145-78 177 PLACE,40.6635236,-73.7695689
4762,QN,89-16 GETTYSBURG STREET,40.7285806,-73.731716
4763,QN,57-46 226 STREET,40.7519008,-73.7528446
4764,QN,18-24 LINDEN STREET,40.7041538,-73.9083471
4765,QN,105-33 132 STREET,40.6886928,-73.8132209
4766,QN,37-54 72 STREET,40.7471464,-73.8939783
4767,QN,131-34 229 STREET,40.6790377,-73.7402076
4768,QN,158-27 84 STREET,40.6588672,-73.8481646
4769,QN,193-08 109 AVENUE,40.7052296,-73.7637009
4770,QN,104-51 48 AVENUE,40.745806,-73.8574977
4771,QN,143-22 84 AVENUE,40.7133199,-73.8138517
4772,QN,14-03 209 STREET,40.7865074,-73.7832304
4773,QN,56-30 CLOVERDALE BOULEVARD,40.7541809,-73.7537746
4774,QN,82-28 250 STREET,40.7383707,-73.718859
4775,QN,59-36 GROVE STREET,40.7092382,-73.9029297
4776,QN,28-15 150 STREET,40.7724333,-73.8152967
4777,QN,111-07 75 ROAD,40.7170837,-73.8379349
4778,QN,71-23 167 STREET,40.7297716,-73.8021012
4779,QN,165 AVENUE,40.6503799,-73.8283343
4780,QN,41-03 171 STREET,40.7596858,-73.7953235
4781,QN,130-31 231 STREET,40.6799557,-73.7359388
4782,QN,146-18 21 AVENUE,40.7800664,-73.8205256
4783,QN,78-48 75 STREET,40.7031113,-73.8740532
4784,QN,126-20 WILLETS POINT BLVD,40.7571522,-73.8423097
4785,QN,22001 109 AVENUE,40.7083675,-73.7361978
4786,QN,213-11 92 AVENUE,40.7210119,-73.7468768
4787,QN,244-15 136 ROAD,40.6691589,-73.7317243
4788,QN,130-22 228 STREET,40.6817155,-73.7397284
4789,QN,50-19 96 STREET,40.7413208,-73.8664316
4790,QN,34-36 64 STREET,40.7511446,-73.8991006
4791,QN,115-28 199 STREET,40.6968939,-73.7545921
4792,QN,77-35 77 PLACE,40.7175621,-73.8761867
4793,QN,34-39 24 STREET,40.7605613,-73.932184
4794,QN,116-58 MEXICO STREET,40.692377,-73.7642873
4795,QN,85-14 168 PLACE,40.7133165,-73.7956787
4796,QN, PITKIN AVENUE,40.6759003,-73.8558913
4797,QN,34-10 42 STREET,40.7557226,-73.9197615
4798,QN,101-41 112 STREET,40.6872546,-73.8310735
4799,QN,90-30 70 DRIVE,40.7096202,-73.8518652
4800,QN,45-33 216 STREET,40.7598176,-73.7651171
4801,QN,170-08 116 AVENUE,40.6878168,-73.7775295
4802,QN,240-61 66 AVENUE,40.7527499,-73.7371842
4803,QN,141-27 CANEY LANE,40.660924,-73.7326585
4804,QN,132-25 154 STREET,40.6715639,-73.7827027
4805,QN,245 BEACH 117 STREET,40.5805979,-73.8390257
4806,QN,123 BEACH 126 STREET,40.5748058,-73.8445868
4807,QN,143-33 SANFORD AVENUE,40.7588386,-73.8223407
4808,QN,42-22 FORLEY STREET,40.744929,-73.8751723
4809,QN,75-26 FURMANVILLE AVENUE,40.7168427,-73.8785184
4810,QN,115-105 227 STREET,40.6952585,-73.7326651
4811,QN,73-04 196 PLACE,40.735082,-73.7762026
4812,QN,4-49 BEACH 137 STREET,40.5768609,-73.856699
4813,QN,122-05 SUTPHIN BOULEVARD,40.6764965,-73.7902359
4814,QN,265-19 85 AVENUE,40.7366165,-73.7023578
4815,QN, BAYVIEW AVENUE,40.6382741,-73.7448017
4816,QN,65-24 80 STREET,40.717097,-73.8725513
4817,QN,11-40 BORDEN AVENUE,40.7402101,-73.9504644
4818,QN,58-48 203 STREET,40.7448759,-73.7737157
4819,QN,111-44 131 STREET,40.6820169,-73.8112278
4820,QN,42-42 204 STREET,40.759183,-73.7801284
4821,QN,75-45 JUNIPER VALLEY ROAD,40.7158399,-73.8776364
4822,QN,73-04 COOK AVENUE,40.7084429,-73.877733
4823,QN,115-11 221 STREET,40.6994341,-73.7365794
4824,QN,105-07 32 AVENUE,40.759938,-73.8637303
4825,QN,88-44 241 STREET,40.7286485,-73.7267295
4826,QN,83-45 DONGAN AVENUE,40.7404956,-73.8797455
4827,QN,57-03 EAST HAMPTON BLVD,40.7548459,-73.7478058
4828,QN,20-33 21 STREET,40.7830526,-73.9130339
4829,QN,29-47 FALCON AVENUE,40.6001614,-73.766237
4830,QN,1030 116 STREET,40.7877796,-73.8516949
4831,QN,88-48 238 STREET,40.7289571,-73.7295425
4832,QN,150-38 12 AVENUE,40.7907892,-73.8130392
4833,QN,114-64 207 STREET,40.6999794,-73.7471586
4834,QN,72-30 65 PLACE,40.7003627,-73.888982
4835,QN,3-12 149 STREET,40.7967015,-73.8200293
4836,QN,18-70 STEINWAY STREET,40.7788556,-73.8991453
4837,QN,68-02 52 DRIVE,40.7319268,-73.8970803
4838,QN,2233 HARMAN STREET,40.7123401,-73.9066405
4839,QN,115-27 MAYFAIR ROAD,40.7061361,-73.8368795
4840,QN,120-27 170 STREET,40.6822607,-73.774332
4841,QN,148-03 115 AVENUE,40.6843982,-73.7945018
4842,QN,32-37 168 STREET,40.7677448,-73.7971002
4843,QN,10-58 GIPSON STREET,40.603978,-73.7589238
4844,QN,245-56 63 AVENUE,40.7550078,-73.7307794
4845,QN,187-33 JORDAN AVENUE,40.7004035,-73.7673461
4846,QN,88-45 78 STREET,40.6886033,-73.8628015
4847,QN,183-10 140 AVENUE,40.6719651,-73.7607906
4848,QN,48-16 217 STREET,40.7556343,-73.763634
4849,QN,120-30 178 STREET,40.6843026,-73.7660069
4850,QN,208-13 JAMAICA AVENUE,40.7147564,-73.7518353
4851,QN,67-16 65 PLACE,40.7067996,-73.8922895
4852,QN,62-71 BOOTH STREET,40.7301334,-73.8666272
4853,QN,139-15 COOLIDGE AVENUE,40.7153403,-73.8192137
4854,QN,53-75 63 STREET,40.7294719,-73.9021425
4855,QN,256-26 147 AVENUE,40.6572308,-73.7320246
4856,QN,52-10 69 STREET,40.733249,-73.8962555
4857,QN,41-27 76 STREET,40.7446081,-73.8888288
4858,QN,115-51 226 STREET,40.6971607,-73.7326863
4859,QN,68-16 FRESH POND ROAD,40.7046432,-73.8963397
4860,QN,110-48 167 STREET,40.6934496,-73.7850078
4861,QN,109-19 JAMAICA AVENUE,40.6963585,-73.8383495
4862,QN,183-05 DUNLOP AVENUE,40.702221,-73.7730959
4863,QN,35-21 32 STREET,40.7570428,-73.9279463
4864,QN,107 AVENUE,40.7015334,-73.7780103
4865,QN,52-07 72 PLACE,40.7334555,-73.8909799
4866,QN,157-37 83 STREET,40.6601206,-73.8495098
4867,QN,34-12 30 AVENUE,40.7654136,-73.9187246
4868,QN,111-62 128 STREET,40.681059,-73.8128998
4869,QN,84-22 169 STREET,40.7155564,-73.7957801
4870,QN,30-51 14 STREET,40.7694726,-73.9306767
4871,QN,183-11 BRINKERHOFF AVENUE,40.7010606,-73.7720395
4872,QN,68-46 FLEET STREET,40.7181101,-73.8521277
4873,QN,35-33 101 STREET,40.7534717,-73.8663133
4874,QN,192-08 105 AVENUE,40.7057592,-73.7649578
4875,QN,23-55 143 STREET,40.7770275,-73.8255562
4876,QN,219-16 107 AVENUE,40.7094544,-73.7361755
4877,QN,80-33 57 STREET,40.6930138,-73.8965273
4878,QN,164-26 72 AVENUE,40.7284027,-73.8041041
4879,QN,7-27 123 STREET,40.7899986,-73.8443553
4880,QN,50-02 METROPOLITAN AVENUE,40.7133853,-73.9165913
4881,QN,36-16 GREENPOINT AVENUE,40.737608,-73.9291979
4882,QN,75-08 GLENMORE AVENUE,40.6776887,-73.861645
4883,QN,148-42 236 STREET,40.6537494,-73.747377
4884,QN,20-23 48 STREET,40.7722142,-73.8970902
4885,QN,85-34 118 STREET,40.7014971,-73.8328623
4886,QN,66-28 52 ROAD,40.7326386,-73.8980642
4887,QN,103-42 51 AVENUE,40.7427563,-73.8572444
4888,QN,68-07 38 AVENUE,40.7471684,-73.8970278
4889,QN,25-20 BAYSWATER AVENUE,40.6069983,-73.7646788
4890,QN,42-27 212 STREET,40.7616506,-73.7716733
4891,QN,101-11 95 STREET,40.6842297,-73.8445517
4892,QN,176-09 133 AVENUE,40.6772446,-73.765444
4893,QN,163-27 97 STREET,40.6522217,-73.8339769
4894,QN,150-29 125 STREET,40.664817,-73.8155767
4895,QN,13-09 BRUNSWICK AVENUE,40.6079728,-73.7504243
4896,QN,129 STREET,40.7766712,-73.8391114
4897,QN,157-11 87 STREET,40.6613098,-73.8459099
4898,QN,88-16 89 STREET,40.6908089,-73.8550946
4899,QN,170-30 JAMAICA AVENUE,40.7072048,-73.7885775
4900,QN,90-08 SPRINGFIELD BLVD,40.7264429,-73.7414912
4901,QN,23-87 48 STREET,40.7654165,-73.9046131
4902,QN,23-71 37 STREET,40.7704282,-73.9112885
4903,QN,60-94 59 ROAD,40.7183536,-73.9030138
4904,QN,67-41 198 STREET,40.7383931,-73.7753074
4905,QN,28-11 211 STREET,40.7758365,-73.7778457
4906,QN,174-06 ADELAIDE ROAD,40.6936957,-73.7773008
4907,QN,33-15 208 STREET,40.7697163,-73.7809889
4908,QN,90-35 178 STREET,40.7094492,-73.7837118
4909,QN,56-24 219 STREET,40.7512911,-73.7604877
4910,QN,214-53 WHITEHALL TERRACE,40.7276326,-73.7507627
4911,QN,138-20 230 STREET,40.6706255,-73.744148
4912,QN,68-27 EXETER STREET,40.7193754,-73.8520996
4913,QN,92-25 216 STREET,40.7218437,-73.7419708
4914,QN,67-06 198 STREET,40.7391882,-73.7762394
4915,QN,159-30 100 STREET,40.6592311,-73.8334404
4916,QN,108-55 41 AVENUE,40.750803,-73.8565594
4917,QN,186-44 139 AVENUE,40.673204,-73.7573325
4918,QN,46-10 190 STREET,40.7520683,-73.7902831
4919,QN,60-63 69 AVENUE,40.7030792,-73.8969408
4920,QN,83-05 CHEVY CHASE STREET,40.724059,-73.7805004
4921,QN,9-26 COLLEGE POINT BLVD,40.7886585,-73.8458644
4922,QN,147-46 5 AVENUE,40.79508,-73.8204418
4923,QN,240-53 EDGEWOOD AVENUE,40.6577718,-73.7429755
4924,QN,143-31 HOOVER AVENUE,40.7144646,-73.8139531
4925,QN,69-62 230 STREET,40.7439852,-73.7454362
4926,QN,59-42 WOODBINE STREET,40.7066457,-73.9012491
4927,QN,227-16 141 AVENUE,40.6682758,-73.7478159
4928,QN,141-20 71 ROAD,40.7267269,-73.8235556
4929,QN,11-02 SHORE ROAD,40.7815205,-73.7520956
4930,QN,88-10 209 STREET,40.7220964,-73.7571942
4931,QN,215-32 111 ROAD,40.7059562,-73.7404237
4932,QN,139-46 87 ROAD,40.7060323,-73.8137062
4933,QN,69-15 CALAMUS AVENUE,40.7351723,-73.8953649
4934,QN,31-03 81 STREET,40.7589473,-73.8866355
4935,QN,117-08 231 STREET,40.6918238,-73.7310417
4936,QN,58-16 MYRTLE AVENUE,40.700305,-73.9008546
4937,QN,178-06 119 ROAD,40.6866723,-73.7664818
4938,QN,94-15 109 AVENUE,40.6776902,-73.843507
4939,QN,163-19 98 STREET,40.6526267,-73.8331289
4940,QN,170-04 LIBERTY AVENUE,40.7032816,-73.7880634
4941,QN,220-28 MERRICK BOULEVARD,40.6784741,-73.7484479
4942,QN,1621 DECATUR STREET,40.6949038,-73.9015261
4943,QN,3-47 BEACH 90 STREET,40.5888298,-73.8154373
4944,QN,23-30 101 STREET,40.7678965,-73.8697285
4945,QN,34-49 62 STREET,40.750788,-73.8994043
4946,QN,37-53 99 STREET,40.7509557,-73.8671377
4947,QN,133-15 CROSS BAY BOULEVARD,40.6748978,-73.8428394
4948,QN,118-23 230 STREET,40.6901496,-73.7322997
4949,QN,245-02 RUSHMORE AVENUE,40.7632829,-73.7402003
4950,QN,160-19 87 STREET,40.6560875,-73.8446065
4951,QN,63-09 BORDEN AVENUE,40.7266178,-73.9026987
4952,QN,201-12 24 AVENUE,40.7757968,-73.79036
4953,QN,72 STREET,40.7314726,-73.8925924
4954,QN,160-17 78 ROAD,40.7221442,-73.8071096
4955,QN,203-40 28 AVENUE,40.7738433,-73.7862972
4956,QN,102-41 188 STREET,40.7069423,-73.7690906
4957,QN,132-03 SANFORD AVENUE,40.7550694,-73.8329012
4958,QN,62-10 60 DRIVE,40.7153847,-73.9008213
4959,QN,84-50 162 STREET,40.7134696,-73.8032137
4960,QN,60-09 146 STREET,40.7421542,-73.8229229
4961,QN,102-10 87 AVENUE,40.6943084,-73.8444669
4962,QN,74-25 64 PLACE,40.6996071,-73.8910461
4963,QN,147-24 108 AVENUE,40.6923129,-73.8000307
4964,QN,137-17 79 STREET,40.6697711,-73.8557856
4965,QN,125-02 HAWTREE CREEK ROAD,40.6815683,-73.8155159
4966,QN,121-01 25 AVENUE,40.7771704,-73.8469489
4967,QN,13-17 124 STREET,40.7861961,-73.8436167
4968,QN,103-41 118 STREET,40.6866253,-73.8250607
4969,QN,88-13 FRANCIS LEWIS BLVD,40.7206889,-73.7587614
4970,QN,53-06 72 STREET,40.7309346,-73.8926113
4971,QN,168-33 89 AVENUE,40.7092081,-73.792914
4972,QN,225-35 MURDOCK AVENUE,40.7033657,-73.7310853
4973,QN,6-14 OAK DRIVE,40.6013905,-73.7416045
4974,QN,113-20 14 ROAD,40.7844193,-73.8533237
4975,QN,43-25 162 STREET,40.7579498,-73.804028
4976,QN,68-31 73 PLACE,40.7095826,-73.8782791
4977,QN,54 AVENUE,40.7319973,-73.9242137
4978,QN,137-01 72 ROAD,40.7251156,-73.8252772
4979,QN,116-14 221 STREET,40.6961813,-73.7388894
4980,QN,121 STREET,40.786472,-73.8467144
4981,QN,132-44 58 ROAD,40.7449479,-73.8317825
4982,QN,460 BEACH 66 STREET,40.5943585,-73.7948041
4983,QN,23-35 NEWTOWN AVENUE,40.7711838,-73.9238261
4984,QN,146-15 23 AVENUE,40.7785435,-73.8208005
4985,QN,117-34 141 STREET,40.6774675,-73.8006629
4986,QN,61-77 78 STREET,40.7227091,-73.8792689
4987,QN,84-06 249 STREET,40.7349143,-73.7185489
4988,QN,49-03 5 STREET,40.7436076,-73.9560014
4989,QN,203 STREET,40.6978413,-73.7510075
4990,QN,171-39 104 AVENUE,40.7030463,-73.7855251
4991,QN,104-22 35 AVENUE,40.7549669,-73.863412
4992,QN,30-31 89 STREET,40.7609491,-73.8794234
4993,QN,40-10 GREENPOINT AVENUE,40.7394743,-73.9246599
4994,QN,105-11 103 ROAD,40.6841499,-73.8365042
4995,QN,88-14 218 PLACE,40.7283603,-73.7459288
4996,QN,76-08 HEWLETT STREET,40.7539717,-73.7055756
4997,QN,87-55 139 STREET,40.7050016,-73.814535
4998,QN,47-20 156 STREET,40.7514787,-73.8112186
4999,QN,61-34 55 DRIVE,40.7254652,-73.9029566
5000,QN,123-18 BENTON STREET,40.6824558,-73.7556547
5001,QN,217-45 CORBETT ROAD,40.7703146,-73.7656541
5002,QN,40-26 CRESCENT STREET,40.7529539,-73.9387751
5003,QN,42-61 156 STREET,40.7595126,-73.8095426
5004,QN,56-32 220 STREET,40.7512725,-73.7594808
5005,QN,75-73 179 STREET,40.7271986,-73.7890661
5006,QN,BEACH 44 STREET,40.5986846,-73.7758172
5007,QN,112-02 SPRINGFIELD BLVD,40.7052778,-73.7402135
5008,QN,88-35 FRANCIS LEWIS BLVD,40.7201611,-73.7583773
5009,QN,75-32 60 PLACE,40.6976053,-73.8959468
5010,QN,221 BEACH 119 STREET,40.5794387,-73.8403317
5011,QN,100-60 210 STREET,40.7115177,-73.749344
5012,QN,66 AVENUE,40.7296211,-73.8517016
5013,QN,154-18 65 AVENUE,40.7369249,-73.813876
5014,QN,118-03 12 AVENUE,40.7877328,-73.8495102
5015,QN,63-79 76 STREET,40.7177348,-73.8785673
5016,QN,117-21 234 STREET,40.6902033,-73.7282392
5017,QN,71-35 73 PLACE,40.7046039,-73.8760268
5018,QN,94-14 80 STREET,40.6841819,-73.8608383
5019,QN,137-44 70 AVENUE,40.7281833,-73.8265211
5020,QN,145-32 175 STREET,40.663692,-73.7728376
5021,QN,57-04 246 PLACE,40.7581656,-73.7325209
5022,QN,23-21 29 AVENUE,40.7697408,-73.9250661
5023,QN,218-25 104 AVENUE,40.7127582,-73.738168
5024,QN,66-05 77 STREET,40.7154165,-73.8768977
5025,QN,1870 HARMAN STREET,40.7072219,-73.9111454
5026,QN,40-51 69 STREET,40.7448451,-73.8957431
5027,QN,69-43 CLOVERDALE BOULEVARD,40.7438586,-73.7477571
5028,QN,187-10 BRINKERHOFF AVENUE,40.7027116,-73.7686148
5029,QN,50-16 214 STREET,40.7532603,-73.7664107
5030,QN,35-20 28 STREET,40.7588566,-73.9316984
5031,QN,170-59 PIDGEON MEADOW ROAD,40.7484216,-73.7954231
5032,QN,23-13 ENRIGHT ROAD,40.6090874,-73.7582319
5033,QN,120-25 INWOOD STREET,40.6761263,-73.7934241
5034,QN,528 BEACH 128 STREET,40.5808344,-73.8494688
5035,QN,134-30 157 STREET,40.6707206,-73.7794719
5036,QN,149-16 7 AVENUE,40.7941806,-73.8174719
5037,QN,117-13 SUTTER AVENUE,40.6746491,-73.8209788
5038,QN,166-06 HORACE HARDING EXPWY,40.7379214,-73.8024703
5039,QN,83-15 264 STREET,40.7395269,-73.70486
5040,QN,234-28 MERRICK BOULEVARD,40.6738891,-73.7356672
5041,QN,168 BEACH 121 STREET,40.5776331,-73.8406636
5042,QN,91-05 121 STREET,40.6963466,-73.8263984
5043,QN,163-08 72 AVENUE,40.728208,-73.8058473
5044,QN,34-42 28 STREET,40.7598194,-73.9307806
5045,QN,81-11 249 STREET,40.7404623,-73.7200086
5046,QN,33-20 149 PLACE,40.768398,-73.8166978
5047,QN,67-03 ROOSEVELT AVENUE,40.7464418,-73.8979312
5048,QN,155-08 CROSS ISLD PKWY SR S,40.7854595,-73.8067131
5049,QN,148-22 87 AVENUE,40.7073911,-73.8087718
5050,QN,106-28 98 STREET,40.6792977,-73.8408281
5051,QN,97-17 LINDEN BOULEVARD,40.6745652,-73.8384745
5052,QN,32-15 84 STREET,40.7574483,-73.8835302
5053,QN,92-41 WINCHESTER BOULEVARD,40.7247807,-73.7359416
5054,QN,31-28 95 STREET,40.7597932,-73.8739676
5055,QN,111-02 ROOSEVELT AVENUE,40.7514193,-73.8554934
5056,QN,160-27 119 DRIVE,40.6804674,-73.7838527
5057,QN,151-42 25 AVENUE,40.7752648,-73.8112667
5058,QN,174-16 68 AVENUE,40.7333249,-73.7951772
5059,QN,62-53 60 AVENUE,40.7177093,-73.9006014
5060,QN,95-56 115 STREET,40.6898497,-73.8300429
5061,QN,3-13 BEACH 90 STREET,40.5880714,-73.8148885
5062,QN,221-19 HARTLAND AVENUE,40.7334375,-73.7481177
5063,QN,124-01 13 AVENUE,40.7869181,-73.8436656
5064,QN,189 BEACH 117 STREET,40.5790761,-73.8381474
5065,QN,58-21 60 LANE,40.7200098,-73.9043173
5066,QN,63-20 PLEASANTVIEW STREET,40.7175634,-73.8826367
5067,QN,25-37 STEINWAY STREET,40.7669019,-73.9121705
5068,QN,206-62 45 DRIVE,40.757302,-73.7739947
5069,QN,45-60 PARSONS BOULEVARD,40.7543408,-73.8141413
5070,QN,182-04 LIBERTY AVENUE,40.7047431,-73.7771304
5071,QN,134-33 HAWTREE STREET,40.6747506,-73.8375835
5072,QN,111-47 113 STREET,40.6778261,-73.8254227
5073,QN,123-11 144 STREET,40.6745146,-73.7946728
5074,QN,64-35 BELL BOULEVARD,40.7450593,-73.7599146
5075,QN,117-24 229 STREET,40.6920395,-73.7329449
5076,QN,214-04 104 AVENUE,40.7117017,-73.7444232
5077,QN,116-57 SUTPHIN BOULEVARD,40.681034,-73.7919379
5078,QN,187-05 ROME DRIVE,40.6953177,-73.7674937
5079,QN,41-52 54 STREET,40.7442348,-73.9109192
5080,QN,317 BEACH 38 STREET,40.5950761,-73.7707234
5081,QN,59-36 60 AVENUE,40.7161117,-73.9069779
5082,QN,32-11 104 STREET,40.7592364,-73.8646305
5083,QN,62-42 MAIN STREET,40.7398795,-73.8252168
5084,QN,84-32 124 STREET,40.7041717,-73.8280804
5085,QN,259-19 82 AVENUE,40.74139,-73.7100122
5086,QN,67-21 47 AVENUE,40.7393072,-73.8967946
5087,QN,119-08 INWOOD STREET,40.6781712,-73.7950185
5088,QN,59-08 COOPER AVENUE,40.6944652,-73.8959553
5089,QN,122-49 BENTON STREET,40.683456,-73.7561558
5090,QN,5-34 COLLEGE PLACE,40.7917659,-73.8482335
5091,QN,174-14 68 AVENUE,40.7333278,-73.7952493
5092,QN,125-11 11 AVENUE,40.7881322,-73.8423518
5093,QN,117-37 124 STREET,40.6742833,-73.8136038
5094,QN,240-17 143 AVENUE,40.663337,-73.739984
5095,QN,190-07 NERO AVENUE,40.7208012,-73.7749013
5096,QN,10-54 TOTTEN STREET,40.7905158,-73.7958607
5097,QN,130-01 230 STREET,40.6814682,-73.737202
5098,QN,252 BEVERLY ROAD,40.7770825,-73.7496605
5099,QN,154-03 20 AVENUE,40.781057,-73.8084266
5100,QN,109-43 177 STREET,40.6988646,-73.7775612
5101,QN,114-16 141 STREET,40.683276,-73.8025961
5102,QN,1928 CORNELIA STREET,40.7037092,-73.9017584
5103,QN,54-16 84 STREET,40.7316374,-73.8815187
5104,QN,129-14 160 STREET,40.674991,-73.7806439
5105,QN,68-11 MANSE STREET,40.7144039,-73.8558153
5106,QN,75-21 177 STREET,40.7280647,-73.7914014
5107,QN,95 STREET,40.6090688,-73.8181437
5108,QN,31-26 83 STREET,40.7585534,-73.8852537
5109,QN,171-20 PIDGEON MEADOW ROAD,40.7479195,-73.7955726
5110,QN,26-19 211 STREET,40.7773413,-73.7781692
5111,QN,57-41 224 STREET,40.7517691,-73.7541661
5112,QN,164-29 81 AVENUE,40.7209517,-73.8031267
5113,QN,128-36 234 STREET,40.6818342,-73.7328271
5114,QN,164-18 CRYDERS LANE,40.7883236,-73.7979114
5115,QN,89-34 218 STREET,40.7267728,-73.7454442
5116,QN,154-40 10 AVENUE,40.7926653,-73.8056413
5117,QN,89-66 165 STREET,40.7058256,-73.7954637
5118,QN,145-16 107 AVENUE,40.6913978,-73.8042092
5119,QN,114-26 207 STREET,40.7010042,-73.7476199
5120,QN,102-26 62 ROAD,40.7350679,-73.8547638
5121,QN,108-17 LIBERTY AVENUE,40.6842656,-73.8329957
5122,QN,241-52 148 ROAD,40.6537636,-73.741398
5123,QN,141-51 72 CRESCENT,40.7256048,-73.822101
5124,QN,40-17 195 STREET,40.7607545,-73.7867868
5125,QN,202-11 53 AVENUE,40.7496289,-73.7760455
5126,QN,137-46 134 AVENUE,40.6683324,-73.7988337
5127,QN,97-34 SUTPHIN BOULEVARD,40.6962637,-73.8054535
5128,QN,35-27 153 STREET,40.7652662,-73.8115983
5129,QN,69-65 73 PLACE,40.7076108,-73.877363
